"","SrcID_Feat","unit","mean_dist"
"5972",1333,547,984.885803223
"5973",1343,547,888.071708170533
"5974",1344,547,693.047361373875
"5975",1345,547,551.365171886571
"5976",1468,547,939.961473253
"5977",2316,547,631.550868987875
"5978",2317,547,966.7845458985
"5979",2331,547,952.769256592
"5980",2633,547,745.672797309
"5981",2887,547,327.897440293353
"5982",3955,547,891.6619995116
"5983",3956,547,239.412242009154
"5984",3957,547,405.776123046875
"5985",3959,547,996.649841308667
"5986",3960,547,984.885803223
"5987",3961,547,648.84179306025
"5988",3963,547,842.300406319714
"5989",1963,548,616.794757924191
"5990",1964,548,579.913989948736
"5991",1965,548,964.811869303333
"5992",2236,548,705.66325130014
"5993",2273,548,949.480779012
"5994",3064,548,917.388659025421
"5995",3909,548,952.769256592
"5996",3944,548,567.42429305847
"5997",4700,548,925.548475477333
"5998",158,549,852.853802020615
"5999",159,549,906.448140462333
"6000",160,549,737.871887207071
"6001",161,549,643.321520996
"6002",162,549,804.7202504475
"6003",218,549,347.311291238565
"6004",219,549,368.064725090471
"6005",220,549,366.617182805
"6006",222,549,656.078038995864
"6007",223,549,663.983161339462
"6008",224,549,879.251010470889
"6009",1176,549,804.265337073217
"6010",1237,549,952.769256592
"6011",1246,549,894.3002563476
"6012",1260,549,865.388655598933
"6013",1261,549,569.142090466551
"6014",1262,549,535.342161390481
"6015",1333,549,865.371191406133
"6016",1334,549,1000
"6017",2315,549,921.954467773
"6018",3953,549,1000
"6019",3954,549,925.392089843667
"6020",3956,549,984.885803223
"6021",3958,549,859.877426147417
"6022",3960,549,884.503865559833
"6023",3961,549,989.949523926
"6024",3962,549,971.699066162
"6025",3978,549,1000
"6026",1,550,952.769256592
"6027",3,550,951.841186523333
"6028",4,550,1000
"6029",5,550,984.885803223
"6030",30,550,902.075256347667
"6031",96,550,646.301980683273
"6032",158,550,966.7845458985
"6033",159,550,845.3918457031
"6034",185,550,817.894144693667
"6035",2633,550,419.472761366222
"6036",2873,550,894.6309387207
"6037",2874,550,809.3472839354
"6038",2875,550,594.126756147909
"6039",3002,550,960.223988851
"6040",3016,550,557.847056853487
"6041",3950,550,731.941745100241
"6042",3951,550,837.254760742333
"6043",3952,550,412.22073974612
"6044",3953,550,852.850431002077
"6045",3955,550,275.788200378375
"6046",3956,550,942.497660319
"6047",3957,550,748.152290344125
"6048",3959,550,497.252367292143
"6049",3960,550,880.594291686875
"6050",3961,550,702.213253021187
"6051",18,551,834.346880744471
"6052",19,551,1000
"6053",20,551,672.775895062471
"6054",27,551,900.199356079
"6055",28,551,935.3188781735
"6056",1438,551,810.794203016444
"6057",1439,551,887.238359239333
"6058",1647,551,851.3834049
"6059",1664,551,908.658238002143
"6060",1782,551,580.613216823972
"6061",1783,551,304.082771664619
"6062",1784,551,337.658196159109
"6063",1785,551,644.160173416125
"6064",1787,551,952.769256592
"6065",1972,551,726.024545033708
"6066",2062,551,686.1054229735
"6067",3179,551,935.179504394667
"6068",3578,551,716.606145058871
"6069",3620,551,884.861774151077
"6070",3968,551,872.530582427937
"6071",2103,552,620.2178894042
"6072",2654,552,808.035025460357
"6073",2704,552,631.741474824588
"6074",3068,552,848.872395833292
"6075",3078,552,984.885803223
"6076",3247,552,819.78567199705
"6077",3248,552,962.55960083
"6078",3249,552,656.0600572065
"6079",3250,552,357.810825147184
"6080",3417,552,805.5982666015
"6081",3418,552,866.993974958143
"6082",3421,552,905.525745738545
"6083",3937,552,740.22623328003
"6084",4146,552,756.437528483067
"6085",4154,552,925.158959961
"6086",114,553,830.681200858846
"6087",121,553,1000
"6088",126,553,877.187858072933
"6089",127,553,609.415142740491
"6090",128,553,880.019091154316
"6091",1269,553,600.458117290602
"6092",1270,553,1000
"6093",1328,553,596.054756858045
"6094",4205,553,973.3833496094
"6095",121,554,731.79103814981
"6096",126,554,877.358213071444
"6097",127,554,624.483484728552
"6098",1179,554,867.059588032323
"6099",1269,554,642.065996987464
"6100",1328,554,994.974761963
"6101",2030,554,916.541300455667
"6102",2359,554,931.87324523925
"6103",4205,554,491.411455327818
"6104",1551,555,738.457245438111
"6105",2002,555,752.575010411882
"6106",2328,555,963.8808898925
"6107",2436,555,550.5689706635
"6108",3818,555,780.983716133231
"6109",3936,555,947.066111246833
"6110",4236,555,570.978855314738
"6111",4847,555,839.585398356042
"6112",1551,556,982.07098388675
"6113",2002,556,989.949523926
"6114",2328,556,943.1069335936
"6115",2436,556,516.538262729009
"6116",3818,556,963.474772135667
"6117",3936,556,751.301817370952
"6118",4117,556,851.349454439538
"6119",4236,556,656.855956575701
"6120",4847,556,788.405423482208
"6121",4848,556,918.560248480778
"6122",1247,557,744.10635243287
"6123",1248,557,798.715497185176
"6124",1249,557,942.497660319
"6125",1932,557,909.95595932
"6126",2635,557,937.40597534175
"6127",2885,557,590.662842621658
"6128",3015,557,500.364698327101
"6129",3022,557,811.878435262
"6130",3171,557,767.106788048308
"6131",3172,557,896.536658393
"6132",1325,558,936.225917271143
"6133",1329,558,746.090753891794
"6134",1498,558,859.3249064127
"6135",1501,558,968.0375854492
"6136",1502,558,750.329446231559
"6137",1503,558,472.3565968105
"6138",1504,558,443.349089622563
"6139",1505,558,493.460022989933
"6140",1635,558,712.075136624795
"6141",1636,558,589.315673828091
"6142",1949,558,915.122629018846
"6143",1950,558,1000
"6144",2374,558,1000
"6145",2840,558,881.6982259114
"6146",3011,558,295.158914264974
"6147",3905,558,801.809797807136
"6148",15,559,808.023485456143
"6149",16,559,749.43444824215
"6150",51,559,579.978129484163
"6151",52,559,871.536428351105
"6152",54,559,994.974761963
"6153",1327,559,832.68453613276
"6154",3362,559,796.194102625645
"6155",3363,559,853.965433756444
"6156",3364,559,379.261619754
"6157",3366,559,453.698914471765
"6158",3367,559,272.586477007286
"6159",3368,559,984.885803223
"6160",3369,559,901.5418395995
"6161",3371,559,734.258190448423
"6162",3383,559,847.395060221333
"6163",0,560,500.423570694484
"6164",1,560,804.923467462636
"6165",2,560,863.868133544833
"6166",3,560,729.706861707778
"6167",4,560,458.410119628867
"6168",5,560,631.893793279409
"6169",6,560,257.419526100219
"6170",92,560,925.192803955
"6171",93,560,876.014195760083
"6172",185,560,935.179504394667
"6173",2264,560,963.8808898925
"6174",3016,560,867.416542053188
"6175",3356,560,984.885803223
"6176",3357,560,870.036906995211
"6177",3358,560,784.9974212645
"6178",3950,560,800.727614182692
"6179",4231,560,748.657646365244
"6180",4232,560,656.556834459281
"6181",205,561,1000
"6182",206,561,619.452024398323
"6183",210,561,906.909020996
"6184",269,561,788.853247070267
"6185",270,561,268.710710574462
"6186",271,561,798.908495221786
"6187",272,561,605.939714219778
"6188",1566,561,681.768306539465
"6189",1596,561,869.5637664795
"6190",1627,561,943.510345459
"6191",2330,561,921.546302795375
"6192",3549,561,660.180851183421
"6193",3837,561,940.2655181885
"6194",3875,561,849.4597140225
"6195",4833,561,943.1069335936
"6196",205,562,971.699066162
"6197",206,562,776.03969573975
"6198",210,562,823.970576695
"6199",211,562,835.617950439438
"6200",269,562,536.263105392438
"6201",270,562,638.407577102189
"6202",271,562,426.152802207318
"6203",272,562,175.510170830667
"6204",273,562,915.455513000375
"6205",274,562,937.632466634167
"6206",1079,562,984.885803223
"6207",1286,562,943.398132324
"6208",1566,562,897.951222011
"6209",1627,562,727.049823337083
"6210",3549,562,546.946153298359
"6211",3639,562,959.77690124525
"6212",3817,562,770.770365397111
"6213",3837,562,619.354832504697
"6214",3875,562,874.127868652182
"6215",0,563,470.709523847065
"6216",1,563,893.914192199625
"6217",2,563,862.0365905761
"6218",3,563,942.665425618667
"6219",4,563,984.885803223
"6220",6,563,783.564056396429
"6221",2245,563,732.347659462316
"6222",2312,563,800.559420072077
"6223",3353,563,989.949523926
"6224",3354,563,937.632466634167
"6225",3355,563,851.9607137045
"6226",3356,563,828.679857042
"6227",3357,563,433.379375751154
"6228",3358,563,180.293852372636
"6229",4217,563,712.476246903537
"6230",4231,563,616.442148108211
"6231",4232,563,836.445347377179
"6232",168,564,927.48098754875
"6233",241,564,602.517524355905
"6234",1263,564,298.376446372632
"6235",1264,564,559.307598735047
"6236",1265,564,740.091871643
"6237",1266,564,984.885803223
"6238",1388,564,767.638667179923
"6239",1389,564,731.59677124025
"6240",1613,564,871.038835005273
"6241",1629,564,966.7845458985
"6242",1630,564,770.266884939905
"6243",1631,564,877.1028106689
"6244",1632,564,618.050804586941
"6245",1725,564,886.417547052546
"6246",1726,564,785.572041829357
"6247",1727,564,592.270292339849
"6248",1728,564,935.179504394667
"6249",1755,564,1000
"6250",2839,564,839.8513793945
"6251",134,565,786.386434247355
"6252",135,565,448.729738177697
"6253",136,565,879.664287860462
"6254",137,565,942.665425618667
"6255",138,565,530.389426538475
"6256",139,565,825.206096448368
"6257",194,565,596.8857461
"6258",195,565,884.506515503
"6259",1181,565,936.601711696889
"6260",2895,565,850.362978254
"6261",3062,565,442.952665267452
"6262",4228,565,801.78080902095
"6263",3066,566,669.894482344833
"6264",263,567,923.39662679025
"6265",465,567,730.971870266633
"6266",466,567,859.986336543586
"6267",467,567,565.617543029775
"6268",1188,567,942.665425618667
"6269",1189,567,920.4733428955
"6270",1513,567,1000
"6271",1776,567,826.068318684867
"6272",1777,567,699.280859531461
"6273",2272,567,751.464055742464
"6274",2398,567,370.995533413389
"6275",2409,567,687.9771591186
"6276",2687,567,539.1155090332
"6277",4156,567,1000
"6278",7,568,913.7464904785
"6279",8,568,860.692226833778
"6280",36,568,963.82553100575
"6281",112,568,989.949523926
"6282",1045,568,575.102702928609
"6283",1157,568,610.244394762759
"6284",1158,568,709.012060868053
"6285",1159,568,300.94004092013
"6286",1160,568,654.388638583045
"6287",1161,568,724.486721332269
"6288",1236,568,937.48768615725
"6289",1237,568,960.9772338865
"6290",1472,568,812.716743469125
"6291",1473,568,912.481733049714
"6292",1905,568,578.260495272455
"6293",1906,568,697.377018175579
"6294",2335,568,882.3528564454
"6295",2338,568,492.057287808138
"6296",2339,568,938.6044921875
"6297",2340,568,895.477831159286
"6298",2603,568,751.943808419286
"6299",3360,568,694.662511916286
"6300",32,569,386.968803854588
"6301",116,569,994.974761963
"6302",225,569,935.179504394667
"6303",232,569,831.61423492425
"6304",1046,569,854.830114028
"6305",1047,569,1000
"6306",1162,569,845.562499999923
"6307",1163,569,754.884012529903
"6308",1164,569,574.55635643
"6309",1251,569,921.954467773
"6310",1252,569,847.572227477938
"6311",1254,569,992.4429016115
"6312",1347,569,950
"6313",1348,569,427.549323315887
"6314",1349,569,582.339397612048
"6315",1350,569,828.452862079308
"6316",1365,569,455.294707162071
"6317",1366,569,893.914192199625
"6318",1368,569,920.8702270508
"6319",1477,569,633.631205240833
"6320",3178,569,844.338904747538
"6321",163,570,389.32121429445
"6322",164,570,707.014138357929
"6323",165,570,949.9458618164
"6324",166,570,906.680603027333
"6325",167,570,919.246879577625
"6326",168,570,736.092697730385
"6327",169,570,812.294461336909
"6328",170,570,490.937274932875
"6329",180,570,888.1135139465
"6330",227,570,951.841186523333
"6331",229,570,835.527684529583
"6332",230,570,525.356292724556
"6333",231,570,385.7154533387
"6334",234,570,948.683288574
"6335",243,570,250.492469787667
"6336",1725,570,756.831817626875
"6337",1726,570,911.531639099125
"6338",2342,570,867.933528355143
"6339",2343,570,942.497660319
"6340",2344,570,366.1029897054
"6341",2347,570,884.5712036133
"6342",2348,570,703.710848721545
"6343",4702,570,563.377189127533
"6344",1576,571,796.824299565
"6345",1584,571,767.005484580937
"6346",3966,571,626.769970650268
"6347",241,572,860.7334472656
"6348",1263,572,784.714628800043
"6349",1264,572,790.819441731733
"6350",1265,572,905.145487467444
"6351",1613,572,737.302898904522
"6352",1629,572,851.949520534889
"6353",1630,572,517.091120226586
"6354",1631,572,234.3371406556
"6355",1632,572,445.266741584294
"6356",1752,572,794.155294484034
"6357",1753,572,891.135583948185
"6358",1754,572,622.10751647945
"6359",1755,572,340.313009161737
"6360",1756,572,412.4026664734
"6361",1944,572,866.073439378
"6362",2890,572,971.0604248046
"6363",3182,572,721.163792927917
"6364",3908,572,942.665425618667
"6365",263,573,869.16234588625
"6366",264,573,657.617796362829
"6367",1188,573,738.372928195481
"6368",1189,573,867.985762162636
"6369",1276,573,1000
"6370",1277,573,776.707558371727
"6371",1278,573,996.649841308667
"6372",1279,573,753.281297766565
"6373",1587,573,838.480451534897
"6374",2275,573,382.10411987312
"6375",2625,573,341.0861582438
"6376",4155,573,926.1153320312
"6377",4156,573,930.756920447692
"6378",4157,573,230.70340042125
"6379",4158,573,585.396107991511
"6380",3066,574,669.894482344833
"6381",1270,575,812.120096842407
"6382",1406,575,898.96114603675
"6383",1407,575,687.732482910143
"6384",1410,575,673.430885597407
"6385",1411,575,916.799570719333
"6386",2382,575,1000
"6387",3038,575,528.182477984526
"6388",3039,575,573.4723529815
"6389",3040,575,710.743285207985
"6390",3041,575,252.050132058
"6391",3042,575,865.25405273435
"6392",3043,575,915.837575276667
"6393",3211,575,1000
"6394",1067,576,960.9772338865
"6395",1069,576,625.223589579233
"6396",1070,576,589.765877859905
"6397",1182,576,833.209463936905
"6398",1331,576,760.1615905762
"6399",2265,576,603.397918701163
"6400",2266,576,593.311190056061
"6401",2371,576,822.800276906789
"6402",2605,576,410.268733097962
"6403",3014,576,942.212348938
"6404",3630,576,579.856225586
"6405",3631,576,830.5221984863
"6406",3632,576,933.862884521375
"6407",3633,576,550.786454942444
"6408",3634,576,919.007007598875
"6409",3906,576,936.225917271143
"6410",3910,576,777.221729625273
"6411",1248,577,1000
"6412",1249,577,867.4320373535
"6413",1253,577,853.641649748053
"6414",1254,577,920.59916687025
"6415",1907,577,874.257615831111
"6416",1908,577,906.441109793429
"6417",1909,577,1000
"6418",1910,577,368.648917516167
"6419",1929,577,546.710043770952
"6420",1930,577,373.836786058278
"6421",1931,577,622.221411453947
"6422",1932,577,480.38076782225
"6423",2888,577,827.231962076733
"6424",3015,577,821.139314778567
"6425",3171,577,817.494529441519
"6426",3363,577,785.505351673455
"6427",3364,577,964.1419677735
"6428",3368,577,876.603841145778
"6429",3369,577,984.885803223
"6430",3383,577,767.455710274714
"6431",51,578,920.03617858875
"6432",52,578,868.852941894467
"6433",53,578,667.562199746419
"6434",55,578,950
"6435",120,578,770.977840647922
"6436",188,578,913.7464904785
"6437",189,578,977.97599792475
"6438",217,578,694.135483105958
"6439",252,578,511.040342058393
"6440",253,578,357.31710571292
"6441",254,578,652.412803912931
"6442",255,578,550.930836454362
"6443",257,578,834.246926047545
"6444",1062,578,935.3188781735
"6445",3021,578,914.337890625
"6446",3371,578,905.538513184
"6447",168,579,935.179504394667
"6448",1576,579,992.4429016115
"6449",3966,579,665.276046752901
"6450",239,580,844.419321695917
"6451",2884,580,838.9151782226
"6452",3378,580,729.289003644625
"6453",3686,580,551.369599749331
"6454",3906,580,794.770842950927
"6455",256,581,919.246879577625
"6456",1063,581,942.665425618667
"6457",1064,581,709.51557006828
"6458",1065,581,441.953353034153
"6459",1066,581,745.964983258878
"6460",1325,581,933.1135620116
"6461",1329,581,686.173666147051
"6462",1500,581,533.2817911784
"6463",1501,581,604.367430253432
"6464",1502,581,877.527074178083
"6465",2364,581,960.3570658365
"6466",2365,581,965.602925618444
"6467",3011,581,971.699066162
"6468",3905,581,804.330520629813
"6469",4164,581,797.840323311857
"6470",1274,582,943.510345459
"6471",1275,582,751.91344087013
"6472",1419,582,577.20176986694
"6473",2375,582,645.999344550222
"6474",2883,582,984.885803223
"6475",3907,582,677.736314755362
"6476",4042,582,940.723157610143
"6477",135,583,984.885803223
"6478",138,583,659.764018727746
"6479",139,583,707.435837357074
"6480",194,583,796.64177856436
"6481",195,583,500.010376960984
"6482",196,583,854.520469382963
"6483",473,583,882.554597553368
"6484",1181,583,425.940715882902
"6485",2237,583,777.026311537706
"6486",2895,583,930.285797119167
"6487",3062,583,996.649841308667
"6488",4220,583,994.974761963
"6489",4225,583,955.117533365667
"6490",263,584,728.100125043769
"6491",264,584,977.97599792475
"6492",465,584,878.925864479727
"6493",466,584,851.453850640148
"6494",467,584,766.671301523833
"6495",1188,584,736.041212602
"6496",1189,584,799.942126934308
"6497",1190,584,1000
"6498",1776,584,922.2552490234
"6499",1777,584,623.201835827897
"6500",2272,584,880.685379028375
"6501",2398,584,364.01499472725
"6502",2409,584,328.84974975595
"6503",2687,584,536.685987091025
"6504",4156,584,927.7908935547
"6505",263,585,601.521153883477
"6506",264,585,848.261359719588
"6507",466,585,789.697154325529
"6508",467,585,907.0866943359
"6509",1188,585,551.298452203909
"6510",1189,585,663.10482592459
"6511",1190,585,935.564086914
"6512",1276,585,936.225917271143
"6513",1777,585,710.85701847075
"6514",2398,585,595.687300788
"6515",2409,585,275.33556289675
"6516",2625,585,954.278881836
"6517",2687,585,697.282081603975
"6518",4156,585,942.941368103
"6519",4157,585,955.9519958495
"6520",195,586,747.737867954771
"6521",196,586,523.146878560357
"6522",473,586,519.041336059585
"6523",488,586,930.028339092462
"6524",1181,586,696.586677246
"6525",1279,586,861.441306374273
"6526",1280,586,1000
"6527",1587,586,729.91588028613
"6528",2237,586,871.996586100267
"6529",2274,586,812.22078704825
"6530",3012,586,373.57726928716
"6531",4225,586,912.030604044583
"6532",465,587,821.2722460937
"6533",467,587,1000
"6534",1510,587,521.953033246474
"6535",1511,587,552.930356194059
"6536",1512,587,548.8519931793
"6537",1513,587,741.320911754227
"6538",3066,587,795.176057179708
"6539",3,588,963.82553100575
"6540",4,588,599.825075276533
"6541",5,588,477.264699069
"6542",6,588,849.905083907263
"6543",30,588,310.237859090333
"6544",92,588,704.392265170196
"6545",93,588,357.655023675263
"6546",96,588,686.608814048712
"6547",185,588,166.128143310556
"6548",1574,588,886.751865931857
"6549",1575,588,820.675048828071
"6550",2317,588,830.809186662857
"6551",2839,588,984.885803223
"6552",3016,588,639.020585090903
"6553",3679,588,984.885803223
"6554",3950,588,861.345345633286
"6555",3951,588,260.4527549745
"6556",3963,588,1000
"6557",4232,588,892.626403808533
"6558",1962,589,780.897060818111
"6559",1966,589,917.308404541
"6560",1974,589,730.069146133049
"6561",2236,589,729.266043729535
"6562",3063,589,794.9352373395
"6563",3064,589,398.975488763132
"6564",3066,589,771.594035808788
"6565",3944,589,726.912151468155
"6566",214,590,854.028907775813
"6567",490,590,849.856667911176
"6568",2238,590,929.323160807333
"6569",3066,590,642.732255476215
"6570",4422,590,763.988220214857
"6571",1247,591,586.006787386796
"6572",1248,591,791.475434479852
"6573",1249,591,991.611775716333
"6574",2635,591,813.465328640356
"6575",2885,591,642.438342120176
"6576",3015,591,720.017270174818
"6577",3022,591,580.005540084838
"6578",136,592,936.225917271143
"6579",1963,592,801.450261042631
"6580",1964,592,447.973893422936
"6581",1965,592,704.678707469523
"6582",1966,592,873.990243094357
"6583",2236,592,935.895002092571
"6584",2273,592,937.637595436727
"6585",3064,592,871.232064383286
"6586",3944,592,519.643638023962
"6587",1270,593,871.038835005273
"6588",1407,593,936.601711696889
"6589",1410,593,904.526285807333
"6590",3038,593,728.984450177415
"6591",3039,593,440.652720451375
"6592",3040,593,585.49615655943
"6593",3041,593,391.861242120955
"6594",3042,593,824.55101806632
"6595",3043,593,698.366717768588
"6596",3211,593,840.5881988525
"6597",3907,593,927.260309392727
"6598",122,594,976.094645182333
"6599",3036,594,893.447975852182
"6600",3038,594,912.640107528
"6601",3039,594,432.146756649
"6602",3040,594,689.33339859261
"6603",3041,594,671.192749023409
"6604",3042,594,650.213972611848
"6605",3043,594,487.506506856283
"6606",3065,594,943.510345459
"6607",3211,594,693.588269610698
"6608",3213,594,875.98583984375
"6609",3907,594,949.606685862823
"6610",2205,595,799.827975124711
"6611",2269,595,852.440204967091
"6612",3066,595,630.442430053696
"6613",32,596,888.359171549444
"6614",225,596,826.535169813333
"6615",227,596,926.573896135429
"6616",228,596,942.848602295
"6617",229,596,942.665425618667
"6618",232,596,382.423023346968
"6619",233,596,701.70787963855
"6620",234,596,761.550148411789
"6621",235,596,387.71150436405
"6622",1046,596,595.937554878088
"6623",1047,596,594.857735995586
"6624",1048,596,900.518785264667
"6625",1050,596,919.767659505222
"6626",1051,596,935.2352539062
"6627",1162,596,804.7370029025
"6628",1164,596,751.3189788817
"6629",1348,596,906.154108220818
"6630",1365,596,559.478986467607
"6631",1368,596,966.7845458985
"6632",1477,596,816.525803509824
"6633",292,597,600.453942435179
"6634",3068,597,809.956892225444
"6635",3069,597,500.345539637976
"6636",3250,597,943.1069335936
"6637",3937,597,892.59207153325
"6638",4115,597,746.534618559286
"6639",4146,597,740.4608459472
"6640",4154,597,470.3767590332
"6641",4849,597,931.87324523925
"6642",273,598,869.4725341797
"6643",1078,598,652.903066298529
"6644",1079,598,608.458469097385
"6645",1196,598,624.617443895685
"6646",1197,598,945.82507324225
"6647",1284,598,926.325390625
"6648",1285,598,923.769856770667
"6649",1286,598,935.392752511143
"6650",2403,598,728.978220322529
"6651",3639,598,908.413470459
"6652",3817,598,920.59916687025
"6653",3837,598,943.1069335936
"6654",3844,598,423.246577126607
"6655",11,599,788.175217401333
"6656",12,599,937.48768615725
"6657",37,599,365.742754484526
"6658",97,599,840.819648155769
"6659",98,599,428.301632220962
"6660",99,599,455.07798995975
"6661",100,599,766.424898035294
"6662",101,599,891.322466169143
"6663",102,599,731.205083510353
"6664",180,599,960.3570658365
"6665",228,599,721.893682065174
"6666",233,599,1000
"6667",234,599,790.719656808
"6668",235,599,907.710719517286
"6669",1046,599,892.130658831
"6670",1047,599,661.26236938472
"6671",1048,599,379.457384382
"6672",1050,599,898.472678444545
"6673",1051,599,548.359918117469
"6674",2337,599,984.885803223
"6675",2341,599,936.601711696889
"6676",2347,599,976.094645182333
"6677",210,600,977.97599792475
"6678",211,600,850.785836356
"6679",269,600,827.628356933533
"6680",270,600,911.9401977539
"6681",271,600,550.345938942636
"6682",272,600,539.189632839556
"6683",273,600,751.087101862846
"6684",274,600,886.605098470067
"6685",1079,600,768.339484430065
"6686",1286,600,901.384628296
"6687",1627,600,485.988506420189
"6688",3549,600,771.022186279282
"6689",3639,600,772.279889594133
"6690",3817,600,465.670867919889
"6691",3837,600,251.617461233515
"6692",3844,600,925.134178161625
"6693",82,601,815.325341797
"6694",83,601,850.772362342154
"6695",145,601,535.683874242382
"6696",147,601,733.501084177
"6697",148,601,307.17691106387
"6698",149,601,588.068681505
"6699",207,601,989.949523926
"6700",296,601,822.155204772875
"6701",1198,601,385.878737469143
"6702",1199,601,721.918881623609
"6703",1284,601,891.1466789245
"6704",1285,601,780.800865536571
"6705",1287,601,936.069381713875
"6706",1288,601,966.7845458985
"6707",1441,601,929.323160807333
"6708",1516,601,869.4725341797
"6709",1517,601,935.392752511143
"6710",1654,601,842.194003634889
"6711",2055,601,893.530044555583
"6712",3079,601,871.265249399
"6713",206,602,927.769256592
"6714",208,602,943.510345459
"6715",210,602,854.571475380263
"6716",211,602,646.91394165036
"6717",269,602,615.066453933625
"6718",270,602,873.973999023364
"6719",271,602,330.427717035545
"6720",272,602,560.067330254444
"6721",273,602,534.738359723857
"6722",1078,602,971.699066162
"6723",1079,602,754.8347832815
"6724",1286,602,792.004671369214
"6725",1627,602,743.509437560969
"6726",3549,602,833.53714497875
"6727",3639,602,863.530508858762
"6728",3817,602,278.642744276333
"6729",3837,602,338.155192519758
"6730",3844,602,853.89799880975
"6731",3875,602,951.841186523333
"6732",4,603,614.395143636
"6733",5,603,425.130668640182
"6734",6,603,866.939432779905
"6735",30,603,601.401814778667
"6736",92,603,603.617622571115
"6737",93,603,171.924322027947
"6738",96,603,770.450752589978
"6739",185,603,435.347259521444
"6740",1574,603,792.247918022889
"6741",1575,603,804.6591471354
"6742",2317,603,863.77421875
"6743",2839,603,915.9441964285
"6744",3016,603,775.92044067375
"6745",3950,603,936.5887329102
"6746",3951,603,572.25148773175
"6747",4232,603,788.676629066406
"6748",132,604,908.4296875
"6749",192,604,839.904151653345
"6750",258,604,914.437607985231
"6751",259,604,725.932536937556
"6752",748,604,480.6335466825
"6753",749,604,945.941772461
"6754",1274,604,943.510345459
"6755",1275,604,1000
"6756",2375,604,858.989152696333
"6757",2376,604,460.148687967415
"6758",2378,604,434.400381469733
"6759",2883,604,733.97332641592
"6760",3907,604,826.036676406828
"6761",4699,604,386.052411906
"6762",1457,605,925.997726440375
"6763",1960,605,944.381504603714
"6764",4155,605,681.014787946371
"6765",4156,605,638.100331442688
"6766",4222,605,715.069148548807
"6767",4223,605,406.026979388667
"6768",4224,605,679.975283358915
"6769",4225,605,935.179504394667
"6770",4229,605,940.862349446533
"6771",465,606,702.48805664056
"6772",489,606,648.789950900578
"6773",1072,606,811.400484793486
"6774",1073,606,668.399997187569
"6775",1894,606,884.602620442667
"6776",2272,606,935.3188781735
"6777",2626,606,699.612123943488
"6778",4418,606,522.907653346212
"6779",114,607,921.954467773
"6780",121,607,715.165651063595
"6781",1180,607,1000
"6782",1268,607,805.849018712129
"6783",1269,607,595.169573844734
"6784",1270,607,813.675537109357
"6785",1271,607,662.754740068968
"6786",1328,607,1000
"6787",1405,607,880.0406066894
"6788",1406,607,937.632466634167
"6789",2030,607,388.134268624457
"6790",2369,607,583.53012847895
"6791",2382,607,913.7464904785
"6792",4205,607,969.573750813833
"6793",1329,608,806.26133422844
"6794",1498,608,691.890050252238
"6795",1499,608,1000
"6796",1502,608,877.527074178083
"6797",1503,608,743.990039531846
"6798",1504,608,664.414899553571
"6799",1505,608,686.9654093424
"6800",1635,608,738.452908399561
"6801",1636,608,369.386850068121
"6802",1667,608,994.974761963
"6803",1949,608,994.974761963
"6804",1951,608,889.7739379882
"6805",1952,608,994.974761963
"6806",2374,608,836.273912217833
"6807",2840,608,754.103416160259
"6808",3011,608,347.317234240158
"6809",3905,608,744.838613336636
"6810",1065,609,842.609283447182
"6811",1066,609,782.783723250609
"6812",1329,609,394.610947318739
"6813",1498,609,764.132239341656
"6814",1499,609,815.019167813364
"6815",1501,609,868.228130634
"6816",1502,609,823.5651275634
"6817",1503,609,830.46824646
"6818",1504,609,881.4046386718
"6819",1505,609,1000
"6820",1636,609,787.680289713533
"6821",1952,609,1000
"6822",2365,609,830.131974653727
"6823",2368,609,885.307967122333
"6824",3011,609,644.402134750758
"6825",3905,609,379.59561340336
"6826",145,610,916.598231724286
"6827",294,610,643.129898071222
"6828",297,610,871.332675509963
"6829",1198,610,984.885803223
"6830",1199,610,859.681518554615
"6831",1287,610,905.975857821364
"6832",1440,610,831.495662144179
"6833",1441,610,361.589837276636
"6834",1516,610,745.953376031613
"6835",1517,610,976.094645182333
"6836",1519,610,550.314204129273
"6837",1653,610,257.80226135265
"6838",1654,610,546.9962882995
"6839",1660,610,799.238772184913
"6840",1661,610,908.658238002143
"6841",2036,610,788.910217285167
"6842",0,611,834.183334350563
"6843",4,611,772.531509399333
"6844",5,611,742.138250014353
"6845",6,611,702.477907620885
"6846",92,611,792.304596872
"6847",93,611,905.788673400875
"6848",1391,611,839.087333679125
"6849",2264,611,723.377471468313
"6850",3358,611,934.543558756333
"6851",4231,611,736.481803611426
"6852",4232,611,323.088715538646
"6853",178,612,935.3188781735
"6854",249,612,906.308787028
"6855",1166,612,989.949523926
"6856",1167,612,849.891179011385
"6857",1169,612,644.0979122585
"6858",1171,612,970.634663899667
"6859",1311,612,908.4296875
"6860",1373,612,770.1178771972
"6861",1374,612,951.841186523333
"6862",1375,612,935.179504394667
"6863",1386,612,448.826736450222
"6864",1387,612,291.079895019588
"6865",1484,612,641.835462688545
"6866",1487,612,870.177947998
"6867",1488,612,966.7845458985
"6868",1489,612,920.2934061685
"6869",2886,612,821.95363690771
"6870",3020,612,936.5887329102
"6871",3180,612,261.089975992917
"6872",178,613,783.06348673497
"6873",249,613,711.1635894774
"6874",1056,613,970.634663899667
"6875",1057,613,1000
